,rowid,pollid,pollster,location,startdate,enddate,samplesize,sampletype,methodology,candidate,percent
11034,11256,58461,Zogby Interactive/JZ Analytics,Wisconsin,5/23/19,5/29/19,238,lv,Online,Gillibrand,0.7
11035,11257,58461,Zogby Interactive/JZ Analytics,Wisconsin,5/23/19,5/29/19,238,lv,Online,Castro,0.7
11036,11258,58461,Zogby Interactive/JZ Analytics,Wisconsin,5/23/19,5/29/19,238,lv,Online,Gabbard,0.5
11037,11259,58461,Zogby Interactive/JZ Analytics,Wisconsin,5/23/19,5/29/19,238,lv,Online,Inslee,0.0
11038,11260,58461,Zogby Interactive/JZ Analytics,Wisconsin,5/23/19,5/29/19,238,lv,Online,Delaney,0.0
11039,11267,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Biden,30.0
11040,11268,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Sanders,23.0
11041,11269,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Harris,15.0
11042,11270,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Buttigieg,12.0
11043,11271,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Warren,12.0
11044,11272,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,O'Rourke,3.0
11045,11273,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Gabbard,1.0
11046,11274,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Yang,1.0
11047,11275,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Castro,1.0
11048,11276,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Booker,1.0
11049,11277,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Inslee,0.0
11050,11278,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Williamson,0.0
11051,11279,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Swalwell,0.0
11052,11280,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Abrams,0.0
11053,11281,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Klobuchar,0.0
11054,11282,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Bennet,0.0
11055,11283,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Moulton,0.0
11056,11284,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Gravel,0.0
11057,11285,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Ryan,0.0
11058,11286,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Hickenlooper,0.0
11059,11287,58166,Change Research,California,5/25/19,5/28/19,1649,lv,Online,Gillibrand,0.0
11060,11288,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Biden,38.0
11061,11289,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Sanders,20.0
11062,11290,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Warren,9.0
11063,11291,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Buttigieg,7.0
11064,11292,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Harris,7.0
11065,11293,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,O'Rourke,4.0
11066,11294,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Booker,3.0
11067,11295,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Bennet,1.0
11068,11296,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Castro,1.0
11069,11297,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Delaney,1.0
11070,11298,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Gillibrand,1.0
11071,11299,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Hickenlooper,1.0
11072,11300,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Klobuchar,1.0
11073,11301,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Yang,1.0
11074,11302,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Williamson,1.0
11075,11303,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Bullock,1.0
11076,11304,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Ryan,1.0
11077,11305,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Gabbard,1.0
11078,11306,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,de Blasio,0.0
11079,11307,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Inslee,0.0
11080,11308,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Moulton,0.0
11081,11309,58150,Morning Consult,,5/20/19,5/26/19,16368,lv,Online,Swalwell,0.0
11082,11312,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Biden,33.0
11083,11313,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Booker,3.0
11084,11314,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Buttigieg,5.0
11085,11315,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Castro,1.0
11086,11316,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Delaney,1.0
11087,11317,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Gabbard,0.0
11088,11318,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Gillibrand,1.0
11089,11319,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Harris,6.0
11090,11320,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Hickenlooper,1.0
11091,11321,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Inslee,1.0
11092,11322,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Klobuchar,1.0
11093,11323,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,O'Rourke,3.0
11094,11324,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Sanders,15.0
11095,11325,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Warren,7.0
11096,11326,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Williamson,0.0
11097,11327,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Yang,1.0
11098,11328,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Gravel,0.0
11099,11329,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Messam,0.0
11100,11330,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Moulton,0.0
11101,11331,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Ryan,1.0
11102,11332,58159,Harris Insights & Analytics,,5/23/19,5/25/19,881,rv,Online,Swalwell,0.0
11103,11333,58147,Tel Opinion Research,South Carolina,5/22/19,5/24/19,600,lv,Live Phone,Biden,67.0
11104,11334,58147,Tel Opinion Research,South Carolina,5/22/19,5/24/19,600,lv,Live Phone,Warren,15.0
11105,11335,58147,Tel Opinion Research,South Carolina,5/22/19,5/24/19,600,lv,Live Phone,Biden,71.0
11106,11336,58147,Tel Opinion Research,South Carolina,5/22/19,5/24/19,600,lv,Live Phone,Buttigieg,10.0
11107,11337,58147,Tel Opinion Research,South Carolina,5/22/19,5/24/19,600,lv,Live Phone,Biden,70.0
11108,11338,58147,Tel Opinion Research,South Carolina,5/22/19,5/24/19,600,lv,Live Phone,Sanders,15.0
11109,11339,58147,Tel Opinion Research,South Carolina,5/22/19,5/24/19,600,lv,Live Phone,Biden,37.0
11110,11340,58147,Tel Opinion Research,South Carolina,5/22/19,5/24/19,600,lv,Live Phone,Sanders,10.0
11111,11341,58147,Tel Opinion Research,South Carolina,5/22/19,5/24/19,600,lv,Live Phone,Warren,8.0
11112,11342,58147,Tel Opinion Research,South Carolina,5/22/19,5/24/19,600,lv,Live Phone,Harris,7.0
11113,11343,58147,Tel Opinion Research,South Carolina,5/22/19,5/24/19,600,lv,Live Phone,Buttigieg,3.0
11114,11344,58147,Tel Opinion Research,South Carolina,5/22/19,5/24/19,600,lv,Live Phone,Booker,2.0
11115,11345,58130,Tel Opinion Research,New Hampshire,5/20/19,5/22/19,600,lv,Live Phone,Biden,66.0
11116,11346,58130,Tel Opinion Research,New Hampshire,5/20/19,5/22/19,600,lv,Live Phone,Sanders,22.0
11117,11347,58130,Tel Opinion Research,New Hampshire,5/20/19,5/22/19,600,lv,Live Phone,Biden,58.0
11118,11348,58130,Tel Opinion Research,New Hampshire,5/20/19,5/22/19,600,lv,Live Phone,Warren,29.0
11119,11349,58130,Tel Opinion Research,New Hampshire,5/20/19,5/22/19,600,lv,Live Phone,Biden,63.0
11120,11350,58130,Tel Opinion Research,New Hampshire,5/20/19,5/22/19,600,lv,Live Phone,Buttigieg,21.0
11121,11351,58130,Tel Opinion Research,New Hampshire,5/20/19,5/22/19,600,lv,Live Phone,Biden,33.0
11122,11352,58130,Tel Opinion Research,New Hampshire,5/20/19,5/22/19,600,lv,Live Phone,Sanders,12.0
11123,11353,58130,Tel Opinion Research,New Hampshire,5/20/19,5/22/19,600,lv,Live Phone,Warren,11.0
11124,11354,58130,Tel Opinion Research,New Hampshire,5/20/19,5/22/19,600,lv,Live Phone,Buttigieg,7.0
11125,11355,58130,Tel Opinion Research,New Hampshire,5/20/19,5/22/19,600,lv,Live Phone,Harris,7.0
11126,11356,58130,Tel Opinion Research,New Hampshire,5/20/19,5/22/19,600,lv,Live Phone,O'Rourke,1.0
11127,11357,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Biden,38.0
11128,11358,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Sanders,16.0
11129,11359,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Buttigieg,5.0
11130,11360,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Warren,5.0
11131,11361,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,O'Rourke,5.0
11132,11362,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Harris,5.0
11133,11363,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Klobuchar,2.0
11134,11364,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Booker,2.0
11135,11365,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Bennet,1.0
11136,11366,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Yang,1.0
11137,11367,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Gillibrand,1.0
11138,11368,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Castro,1.0
11139,11369,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Messam,1.0
11140,11370,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Hickenlooper,0.0
11141,11371,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Bullock,0.0
11142,11372,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Delaney,0.0
11143,11373,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Gabbard,0.0
11144,11374,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Williamson,0.0
11145,11375,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,de Blasio,0.0
11146,11376,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Moulton,0.0
11147,11377,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Ryan,0.0
11148,11378,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Inslee,0.0
11149,11379,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Swalwell,0.0
11150,11380,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Biden,61.0
11151,11381,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Sanders,25.0
11152,11382,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Biden,63.0
11153,11383,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Harris,20.0
11154,11384,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Biden,65.0
11155,11385,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Buttigieg,17.0
11156,11386,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Biden,66.0
11157,11387,58134,Echelon Insights,,5/20/19,5/21/19,447,rv,Online,Warren,19.0
11158,11394,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Biden,31.0
11159,11395,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Sanders,22.0
11160,11396,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Warren,15.0
11161,11397,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Buttigieg,9.0
11162,11398,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Harris,8.0
11163,11399,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,O'Rourke,4.0
11164,11400,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Abrams,2.0
11165,11401,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Booker,2.0
11166,11402,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Yang,2.0
11167,11403,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Gabbard,1.0
11168,11404,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Klobuchar,1.0
11169,11405,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Gillibrand,1.0
11170,11406,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,de Blasio,1.0
11171,11407,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Williamson,0.0
11172,11408,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Hickenlooper,0.0
11173,11409,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Inslee,0.0
11174,11410,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Moulton,0.0
11175,11411,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Swalwell,0.0
11176,11412,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Castro,0.0
11177,11413,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Bullock,0.0
11178,11414,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Bennet,0.0
11179,11415,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Gravel,0.0
11180,11416,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Delaney,0.0
11181,11417,58135,Change Research,,5/18/19,5/21/19,1420,lv,Online,Messam,0.0
11182,11418,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Biden,35.0
11183,11419,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Sanders,16.0
11184,11420,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,O'Rourke,2.0
11185,11421,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Harris,8.0
11186,11422,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Warren,13.0
11187,11423,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Booker,3.0
11188,11424,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Gillibrand,0.0
11189,11425,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Klobuchar,2.0
11190,11426,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Castro,1.0
11191,11427,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Gabbard,1.0
11192,11428,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Inslee,0.0
11193,11429,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Hickenlooper,0.0
11194,11430,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Delaney,0.0
11195,11431,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Buttigieg,5.0
11196,11432,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Yang,1.0
11197,11433,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Williamson,0.0
11198,11434,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Messam,0.0
11199,11435,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Swalwell,0.0
11200,11436,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Ryan,0.0
11201,11437,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Moulton,0.0
11202,11438,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Bennet,0.0
11203,11439,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,Bullock,0.0
11204,11440,58109,Quinnipiac University,,5/16/19,5/20/19,454,rv,Live Phone,de Blasio,0.0
11205,11441,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Biden,33.0
11206,11442,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Sanders,15.0
11207,11443,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Harris,11.0
11208,11444,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Warren,10.0
11209,11445,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Buttigieg,6.0
11210,11446,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,O'Rourke,4.0
11211,11447,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Klobuchar,3.0
11212,11448,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Booker,1.0
11213,11449,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Castro,1.0
11214,11450,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,de Blasio,1.0
11215,11451,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Gabbard,1.0
11216,11452,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Williamson,1.0
11217,11453,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Yang,1.0
11218,11454,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Bennet,0.0
11219,11455,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Delaney,0.0
11220,11456,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Gillibrand,0.0
11221,11457,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Hickenlooper,0.0
11222,11458,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Inslee,0.0
11223,11459,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Ryan,0.0
11224,11460,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Bullock,0.0
11225,11461,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Gravel,0.0
11226,11462,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Messam,0.0
11227,11463,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Moulton,0.0
11228,11464,58116,Monmouth University,,5/16/19,5/20/19,334,rv,Live Phone,Swalwell,0.0
11229,11465,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,O'Rourke,4.9
11230,11466,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Buttigieg,8.8
11231,11467,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Sanders,11.6
11232,11468,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Warren,11.9
11233,11469,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Biden,39.2
11234,11470,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Harris,6.7
11235,11471,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Castro,1.8
11236,11472,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Booker,0.9
11237,11473,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Gillibrand,1.4
11238,11474,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Gravel,0.5
11239,11475,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Klobuchar,0.8
11240,11476,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Yang,0.5
11241,11477,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Moulton,0.5
11242,11478,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Ryan,0.3
11243,11479,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Hickenlooper,0.1
11244,11480,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Williamson,0.1
11245,11481,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Gabbard,0.0
11246,11482,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Inslee,0.0
11247,11483,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Messam,0.2
11248,11484,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Swalwell,0.2
11249,11485,58117,Florida Atlantic University,Florida,5/16/19,5/19/19,403,lv,IVR/Online,Delaney,0.2
11250,11491,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Biden,24.0
11251,11492,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Sanders,24.0
11252,11493,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Buttigieg,14.0
11253,11494,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Warren,12.0
11254,11495,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Harris,10.0
11255,11496,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,O'Rourke,5.0
11256,11497,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Klobuchar,2.0
11257,11498,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Yang,2.0
11258,11499,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Booker,1.0
11259,11500,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Abrams,1.0
11260,11501,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Inslee,1.0
11261,11502,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Swalwell,1.0
11262,11503,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Delaney,1.0
11263,11504,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Gabbard,1.0
11264,11505,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Gillibrand,1.0
11265,11506,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Hickenlooper,1.0
11266,11507,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Bennet,0.0
11267,11508,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Bullock,0.0
11268,11509,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Castro,0.0
11269,11510,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Williamson,0.0
11270,11511,58099,Change Research,Iowa,5/15/19,5/19/19,615,lv,Online,Ryan,0.0
11271,11512,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,Biden,39.0
11272,11513,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,Sanders,19.0
11273,11514,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,Warren,9.0
11274,11515,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,Harris,8.0
11275,11516,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,Buttigieg,6.0
11276,11517,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,O'Rourke,4.0
11277,11518,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,Booker,3.0
11278,11519,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,Bennet,1.0
11279,11520,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,Bullock,1.0
11280,11521,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,de Blasio,1.0
11281,11522,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,Castro,1.0
11282,11523,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,Delaney,1.0
11283,11524,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,Gabbard,1.0
11284,11525,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,Gillibrand,1.0
11285,11526,58104,Morning Consult,,5/13/19,5/19/19,14830,lv,Online,Hickenlooper,1.0
